"","id","value","year"
"4456","DEU",NA,"2016"
"4457","GHA",290000,"2016"
"4458","GRC",NA,"2016"
"4459","GTM",46000,"2016"
"4460","GIN",120000,"2016"
"4461","GNB",36000,"2016"
"4462","GUY",8500,"2016"
"4463","HTI",150000,"2016"
"4464","HND",21000,"2016"
"4465","HUN",NA,"2016"
"4466","ISL",NA,"2016"
"4467","IND",2100000,"2016"
"4468","IDN",620000,"2016"
"4469","IRN",66000,"2016"
"4470","IRL",6200,"2016"
"4471","ISR",NA,"2016"
"4472","ITA",130000,"2016"
"4473","JAM",30000,"2016"
"4474","JPN",NA,"2016"
"4475","JOR",500,"2016"
"4476","KAZ",26000,"2016"
"4477","KEN",1600000,"2016"
"4478","KWT",500,"2016"
"4479","KGZ",8500,"2016"
"4480","LAO",11000,"2016"
"4481","LVA",6600,"2016"
"4482","LBN",2200,"2016"
"4483","LSO",330000,"2016"
"4484","LBR",43000,"2016"
"4485","LTU",2900,"2016"
"4486","LUX",NA,"2016"
"4487","MDG",31000,"2016"
"4488","MWI",1000000,"2016"
"4489","MYS",97000,"2016"
"4490","MDV",NA,"2016"
"4491","MLI",110000,"2016"
"4492","MLT",500,"2016"
"4493","MRT",11000,"2016"
"4494","MEX",220000,"2016"
"4495","MNG",500,"2016"
"4496","MNE",500,"2016"
"4497","MAR",22000,"2016"
"4498","MOZ",1800000,"2016"
"4499","MMR",230000,"2016"
"4500","NAM",230000,"2016"
"4501","NPL",32000,"2016"
"4502","NLD",23000,"2016"
"4503","NZL",NA,"2016"
"4504","NIC",8900,"2016"
"4505","NER",48000,"2016"
"4506","NGA",3200000,"2016"
"4507","NOR",NA,"2016"
"4508","OMN",NA,"2016"
"4509","PAK",130000,"2016"
"4510","PAN",21000,"2016"
"4511","PNG",46000,"2016"
"4512","PRY",19000,"2016"
"4513","PER",70000,"2016"
"4514","PHL",56000,"2016"
"4515","POL",NA,"2016"
"4516","PRT",NA,"2016"
"4517","QAT",100,"2016"
"4518","KOR",NA,"2016"
"4519","MDA",15000,"2016"
"4520","ROU",16000,"2016"
"4521","RUS",NA,"2016"
"4522","RWA",220000,"2016"
"4523","SAU",8200,"2016"
"4524","SEN",41000,"2016"
"4525","SRB",2700,"2016"
"4526","SLE",67000,"2016"
"4527","SGP",NA,"2016"
"4528","SVK",1000,"2016"
"4529","SVN",1000,"2016"
"4530","SOM",24000,"2016"
"4531","ZAF",7100000,"2016"
"4532","SSD",200000,"2016"
"4533","ESP",140000,"2016"
"4534","LKA",4000,"2016"
"4535","SDN",56000,"2016"
"4536","SUR",4900,"2016"
"4537","SWZ",220000,"2016"
"4538","SWE",11000,"2016"
"4539","CHE",NA,"2016"
"4540","SYR",NA,"2016"
"4541","TJK",14000,"2016"
"4542","THA",450000,"2016"
"4543","MKD",500,"2016"
"4544","TLS",NA,"2016"
"4545","TGO",100000,"2016"
"4546","TTO",11000,"2016"
"4547","TUN",2900,"2016"
"4548","TUR",NA,"2016"
"4549","TKM",NA,"2016"
"4550","UGA",1400000,"2016"
"4551","UKR",240000,"2016"
"4552","ARE",NA,"2016"
"4553","GBR",NA,"2016"
"4554","TZA",1400000,"2016"
"4555","USA",NA,"2016"
"4556","URY",12000,"2016"
"4557","UZB",NA,"2016"
"4558","VEN",120000,"2016"
"4559","VNM",250000,"2016"
"4560","YEM",9900,"2016"
"4561","ZMB",1200000,"2016"
"4562","ZWE",1300000,"2016"
"4563","Total",36700000,"2016"
